Duplication,pair,P1,P2,n.rep_HET_P1P2,n.rep_HET_P2P1,n.rep_HM_P1,n.rep_HM_P2,med_MTX_HET_P1P2,med_MTX_HET_P2P1,med_MTX_HM_P1,med_MTX_HM_P2,HET_P1P2,HET_P2P1,HET.PCA,HM1.PCA,HM2.PCA,nbHET.inter,nbHM.inter,motif_categories_PCA,motif_number_PCA,HM1bg,timesrep.bg.HM1,list.bg.HM1(Pubmed.id),at.list.1.direct.HM1,at.list.1.in.vivo.HM1,at.list.1.regul.nat.HM1,at.list.1.H.throughput.HM1,HM2bg,timesrep.bg.HM2,list.bg.HM2(Pubmed.id),at.list.1.direct.HM2,at.list.1.in.vivo.HM2,at.list.1.regul.nat.HM2,at.list.1.H.throughput.HM2,HETbg,timesrep.bg.HET,list.bg.HET(Pubmed.id),at.list.1.direct.HET,at.list.1.in.vivo.HET,at.list.1.regul.nat.HET,at.list.1.H.throughput.HET,intensity_HMP1_Tarassov,intensity_HMP2_Tarassov,intensity_HETP1P2_Tarassov,intensity_HETP2P1_Tarassov,HM1.Stynen,HM2.Stynen,med_MTX_HM_P1_Stynen,med_MTX_HM_P2_Stynen,comp_list.PDB.monomer_P1,comp_list.PDB.monomer_P2,comp_list.PDB.HM1,comp_list.PDB.HM2,comp_list.PDB.HET,HM1.PDB,HM2.PDB,HET.PDB,HM1.Kim,HM2.Kim,HM1bg.S.PDB.Kim,HM2bg.S.PDB.Kim,motif_categories.bg.S.PDB.Kim,motif_number.bg.S.PDB.Kim,HM1.final,HM2.final,HET.final,motif_categories,motif_number,log10_RNAseq_DMSO_P1,log10_RNAseq_MTX_P1,log10_RNAseq_DMSO_P2,log10_RNAseq_MTX_P2,log10_abundance_paxDB_P1,log10_abundance_paxDB_P2,P.HM.Exp.P1,P.HM.Exp.P2,expression_correl_coeff,age_group,pid
WGD,YBL067C.YER098W,YBL067C,YER098W,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,Affinity Capture-MS(22902402),0,1,0,1,0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,10.2421213538088,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,HM,2,1,0,0,HM,2,2.32428245529769,2.47421626407626,1.67209785793572,1.61278385671974,0.803457115648414,0.463892988985907,0.305720377391909,0.239333344846245,0.369460930953662,1,47.0661672908864
WGD,YBL068W.YER099C,YBL068W,YER099C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,1,1,PCA(18467557),1,1,1,1,1,1,PCA(18467557),1,1,1,1,NA,119707,79402,61592,1,1,13.5905994880684,14.9888313530477,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,HM&HET,6,1,1,1,HM&HET,6,2.70500795933334,2.76117581315573,2.72835378202123,2.74507479158206,2.02938377768521,1.91328390176042,0.390887386196211,0.385250149778566,0.38843297480463,1,88.0733944954128
WGD,YBL085W.YER114C,YBL085W,YER114C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,PCA(28751498),NA,NA,NA,NA,1,1,Two-hybrid(28751498),1,1,0,0,1,2,PCA(28751498);Two-hybrid(28751498),1,1,1,0,NA,NA,NA,NA,0,0,12.4212609436102,8.83099340295785,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,HM&HET,6,1,1,1,HM&HET,6,1.93951925261862,1.94448267215017,2.41664050733828,2.29885307640971,1.78816837114117,1.32428245529769,0.250807570201695,0.274020850029238,0.25622862047421,1,40.5008635578584
WGD,YBR001C.YDR001C,YBR001C,YDR001C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,1,1,Affinity Capture-MS(16554755),0,1,0,1,NA,NA,NA,NA,NA,0,NA,11.3282536756076,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,HET,4,0,0,1,HET,4,2.72916478969277,2.79657433321043,2.96425963019685,3.07518185461869,1.30749603791321,1.85369821177617,0.403856030443604,0.510874126229106,0.456481016667545,1,74.3622448979592
WGD,YBR014C.YDL010W,YBR014C,YDL010W,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,Reconstituted Complex(18171082),NA,NA,NA,NA,1,5,Co-crystal Structure(20347849);Co-crystal Structure(27710937);Co-crystal Structure(30123389);Reconstituted Complex(18171082);Reconstituted Complex(20347849),0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,7.07097372915781,11.1054498001298,NA,3l4n_1,NA,5j3r_1,NA,NA,1,NA,NA,NA,1,1,HM,3,1,1,0,HM,3,2.12057393120585,1.99122607569249,2.45939248775923,2.50650503240487,1.62013605497376,1.31597034545692,0.251992395496624,0.313537004792179,0.19667026135793,1,40.4166666666667
WGD,YBR016W.YDL012C,YBR016W,YDL012C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,Reconstituted Complex(19345193),0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,9.32388027451796,6.69521884478027,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,HM,2,1,0,0,HM,2,3.11793383503964,3.2973227142053,2.80140371001736,2.78031731214015,1.32014628611105,1.31386722036915,0.585991794900996,NA,0.153264832924701,1,54.6153846153846
WGD,YBR020W.YDR009W,YBR020W,YDR009W,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,1,1,Co-crystal Structure(22302941),0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,11.8718172687467,11.6408009081681,2aj4_1,NA,NA,"3v2u_1,3v5r_1",NA,0,1,0,0,0,0,1,HM,2,0,1,0,HM,2,1.25527250510331,1.98227123303957,1.69019608002851,1.67209785793572,0.521138083704036,0.843855422623161,0.251748780814705,0.242489989447202,0.393666186632864,1,72.9678638941399
WGD,YBR024W.YBR037C,YBR024W,YBR037C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,Reconstituted Complex(12125048),NA,NA,NA,NA,1,1,Reconstituted Complex(11086158),NA,NA,NA,NA,1,1,Reconstituted Complex(12125048),NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,6.97891378041687,NA,"2b7j_1,2b7k_1",NA,NA,NA,NA,0,NA,1,0,1,1,HM&HET,6,1,1,1,HM&HET,6,2.24797326636181,2.47856649559384,2.34242268082221,2.31175386105575,1.33445375115093,1.46686762035411,0.306867826774455,0.275817915899795,0.326866008127176,1,55.7377049180328
WGD,YBR033W.YKL038W,YBR033W,YKL038W,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,1,1,Two-hybrid(15489524),1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,11.6736551688071,9.82871156525242,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,HM,2,0,1,0,HM,2,1.83884909073726,1.97772360528885,2.41830129131975,2.38201704257487,0.3654879848909,0.584331224367531,0.251643597204762,0.287017406972918,-0.0121214966266317,1,29.0108063175395
WGD,YBR049C.YDR026C,YBR049C,YDR026C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,Affinity Capture-MS(14759368),0,1,0,1,0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,12.0113127179557,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,HM,2,1,0,0,HM,2,3.05346260492546,3.1152775913959,1.96378782734556,2.04139268515822,2.10720996964787,0.741939077729199,0.525892736698717,0.253581586520691,0.141167947571911,1,35.1515151515151
WGD,YBR052C.YDR032C,YBR052C,YDR032C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,1,3,PCA(18467557);Two-hybrid(10688190);Two-hybrid(18719252),NA,NA,NA,NA,1,4,Affinity Capture-MS(16429126);PCA(18467557);Two-hybrid(10688190);Two-hybrid(18719252),1,1,1,1,NA,96793,NA,58754,0,1,10.793171602237,15.6695789111011,NA,NA,NA,5mp4_1,NA,NA,1,NA,0,NA,0,1,HM&HET,5,0,1,1,HM&HET,5,3.35621713421974,2.92220627743902,3.77720925814568,3.66707920546422,2.17609125905568,2.22530928172586,0.451286742733641,NA,0.424328376074668,1,54.5023696682464
WGD,YBR054W.YDR033W,YBR054W,YDR033W,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,PCA(16093310),1,1,1,1,0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,6.68541180324038,15.7516933637103,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,HM,2,1,0,0,HM,2,2.2148438480477,2.61489721603313,3.10380372095596,3.33061666729444,1.90036712865647,3.19975517725347,0.342960001444525,0.595365968726759,0.683116896761779,1,66.4739884393064
WGD,YBR145W.YOL086C,YBR145W,YOL086C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,1,2,Co-crystal Structure(25157460);Co-crystal Structure(26743849),0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,12.0713495824437,NA,NA,NA,NA,"4w6z_1,5env_1",NA,NA,1,NA,0,NA,0,1,HM,2,0,1,0,HM,2,2.66275783168157,3.20790353038605,4.83811835806652,4.79297969024053,1.67577834167409,3.87685264760134,0.558588748409364,0.992047067933148,0.286931509436216,1,76.4204545454545
WGD,YBR148W.YOL091W,YBR148W,YOL091W,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,1,2,FRET(20826607);Two-hybrid(10899120),1,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,7.10213272806842,11.762746724213,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,HM,2,0,1,0,HM,2,1.61278385671974,1.69019608002851,0.301029995663981,0.698970004336019,0.238046103128795,0.260071387985075,0.24333560545295,NA,0.642185515296619,1,24.9275362318841
WGD,YBR169C.YPL106C,YBR169C,YPL106C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,1,1,Co-crystal Structure(17923091),NA,NA,NA,NA,1,2,Affinity Capture-MS(19536198),NA,NA,NA,NA,NA,NA,NA,NA,0,NA,12.6150485622344,12.0603334669454,NA,NA,NA,2qxl_1,NA,NA,1,NA,0,0,0,1,HM&HET,5,0,1,1,HM&HET,5,2.97497199429807,3.16731733474818,3.25551371281953,3.09166695759568,2.19865708695442,3.44669246637153,NA,0.517309585081583,0.0314976126917141,1,75.6484149855908
WGD,YBR172C.YPL105C,YBR172C,YPL105C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,Co-crystal Structure(20696395),0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,6.89415525185046,3k3v_1,NA,NA,NA,NA,0,NA,NA,0,0,1,0,HM,2,1,0,0,HM,2,2.80888586735981,2.65224634100332,2.80888586735981,2.77742682238931,1.76937732607614,1.9532763366673,0.354297677738291,0.396603109928318,0.348057058376619,1,35.9611231101512
WGD,YBR177C.YPL095C,YBR177C,YPL095C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,Affinity Capture-MS(22940862);Reconstituted Complex(25308280),0,1,0,1,0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,12.3781779852482,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,HM,2,1,0,0,HM,2,3.35583449588494,3.44279322593977,2.51719589794997,3.33304402982349,1.93550726582471,0.725094521081469,0.622782732232488,0.595899411297202,-0.0602479159833856,1,57.9868708971554
WGD,YBR182C.YPL089C,YBR182C,YPL089C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,1,1,Reconstituted Complex(19345193),NA,NA,NA,NA,1,1,Affinity Capture-Western(9121433),NA,NA,NA,NA,NA,NA,NA,NA,0,NA,7.15473817692055,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,HM&HET,5,0,1,1,HM&HET,5,0.698970004336019,1.04139268515823,2.04532297878666,2.20411998265592,0.480006942957151,0.940516484932567,0.175751572225409,0.263396161670994,0.220063716528545,1,27.906976744186
WGD,YBR270C.YJL058C,YBR270C,YJL058C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,1,1,Two-hybrid(18719252),1,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,10.4151647552149,11.2549233755785,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,HM,2,0,1,0,HM,2,1.78532983501077,1.96378782734556,1.34242268082221,1.44715803134222,0.220108088040055,1.18184358794477,0.251287786408215,0.227426062796533,0.150719959097419,1,46.4912280701754
WGD,YBR273C.YJL048C,YBR273C,YJL048C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,Two-hybrid(14755638),1,1,0,0,0,0,NA,NA,NA,NA,NA,1,1,Two-hybrid(14755638),1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,HM&HET,5,1,0,1,HM&HET,5,2.18184358794477,2.19589965240923,2.73158876518674,3.02775720469055,1.42975228000241,1.0899051114394,0.262690291431778,0.492754085836048,0.458591596645672,1,31.4225053078556
WGD,YBR284W.YJL070C,YBR284W,YJL070C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,1,1,Affinity Capture-MS(22940862),0,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,11.0886624701357,7.03325484546222,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,HM,2,0,1,0,HM,2,1.46239799789896,1.44715803134222,2.10380372095596,2.46538285144842,0.15836249209525,1.01703333929878,0.227426062796533,0.303690625069449,0.0562262054347119,1,40.343347639485
WGD,YCL024W.YDR507C,YCL024W,YDR507C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,1,1,Affinity Capture-Western(12058072),0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3osm_1,3ost_1",NA,NA,NA,NA,0,NA,NA,0,1,0,1,HM,2,0,1,0,HM,2,2.04921802267018,1.92427928606188,2.985426474083,3.04727486738418,0.697229342759718,1.90091306773767,0.250352199017256,0.500124577742871,0.440101656208809,1,48.2729570345409
WGD,YCL035C.YDR513W,YCL035C,YDR513W,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,1,1,Affinity Capture-MS(22940862),0,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3c1r_1,3c1s_1","3ctf_1,3ctg_1,3d4m_1",NA,NA,NA,0,0,0,0,0,0,1,HM,2,0,1,0,HM,2,3.30168094929358,3.57863920996807,3.16849748352303,3.28981183911762,2.08278537031645,2.54157924394658,0.653430529383042,0.583982496898406,0.787775799213802,1,63.0630630630631
WGD,YCL040W.YDR516C,YCL040W,YDR516C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,Two-hybrid(11283351),1,1,0,1,0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.0035597560815,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,HM,2,1,0,0,HM,2,4.01556930642988,3.99991313241657,3.47625179600703,3.27829620809127,2.78816837114117,2.14612803567824,0.7832569404381,0.580485548619499,0.315441857066412,1,73.1610337972167
WGD,YCL043C.YDR518W,YCL043C,YDR518W,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,Affinity Capture-Western(18815132);Co-crystal Structure(18815132);PCA(18815132);Reconstituted Complex(18815132),1,1,1,0,0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2b5e_1,NA,3boa_1,NA,NA,1,NA,NA,NA,0,1,0,HM,2,1,0,0,HM,2,3.00817418400643,3.26173854735254,1.49136169383427,1.47712125471966,2.3747483460101,0.904715545278681,0.575703447097611,0.229904884793026,0.48470257512185,1,42.0074349442379
WGD,YCR048W.YNR019W,YCR048W,YNR019W,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,1,1,Affinity Capture-Western(26220175),0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,11.7378376517621,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,HM,2,0,1,0,HM,2,1.89762709129044,2.16731733474818,2.14921911265538,2.07554696139253,0.369215857410143,1.30749603791321,NA,0.254994800482505,0.0436882651643236,1,47.7134146341463
WGD,YCR067C.YNR026C,YCR067C,YNR026C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,1,1,Affinity Capture-MS(22940862),0,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,11.7113500047163,11.4877968306518,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,1,HM,2,0,1,0,HM,2,2.47712125471966,2.62940959910272,1.20411998265592,0.903089986991944,0.551449997972875,1.82542611776782,0.347178872969191,0.154767343775962,0.260068511116861,1,21.4684014869888
WGD,YCR073W-A.YNR034W,YCR073W-A,YNR034W,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,1,1,Affinity Capture-MS(16554755),0,1,0,1,NA,NA,NA,NA,NA,0,NA,11.6877748845021,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,HM&HET,5,1,0,1,HM&HET,5,2.48287358360875,2.19312459835446,2.01283722470517,2.02118929906994,1.47275644931721,1.66370092538965,0.262432602664251,0.252893146043668,0.125584324101455,1,76.7584097859327
WGD,YCR089W.YNR044W,YCR089W,YNR044W,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,1,1,Affinity Capture-Western(19299340),0,1,0,0,NA,NA,NA,NA,0,0,7.18466235120367,11.1119579862626,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,HET,4,0,0,1,HET,4,2.04139268515822,2.49554433754645,1.34242268082221,1.32221929473392,-2.22184874961636,0.851258348719075,0.310869224284476,0.215380624286021,0.794372410456319,1,24.5110024449878
WGD,YCR091W.YNR047W,YCR091W,YNR047W,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,1,1,Affinity Capture-MS(11805837),0,1,0,1,NA,NA,NA,NA,0,NA,11.5132279505299,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,HET,4,0,0,1,HET,4,1.36172783601759,1.53147891704226,1.95424250943932,1.77085201164214,-0.149353764816933,1.3096301674259,NA,NA,0.629946319857277,1,49.6703296703297
WGD,YDL042C.YOL068C,YDL042C,YOL068C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,Affinity Capture-MS(17043313);Affinity Capture-Western(9122169);Co-crystal Structure(27185881);Reconstituted Complex(16543151),0,1,0,0,0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,6.8763471209122,11.7055523955762,NA,NA,2hjh_1,NA,NA,1,NA,NA,0,0,1,0,HM,2,1,0,0,HM,2,2.51719589794997,2.45636603312904,2.54530711646582,2.55870857053317,1.46834733041216,1.10037054511756,0.301703078970497,0.326991597005399,-0.103192627358403,1,56.8181818181818
WGD,YDL070W.YLR399C,YDL070W,YLR399C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,1,9,Affinity Capture-MS(11805826);Affinity Capture-MS(16554755);Affinity Capture-MS(28068333);Affinity Capture-Western(20826334);Affinity Capture-Western(23452060);Affinity Capture-Western(28068333);Reconstituted Complex(23452060);Two-hybrid(18719252),1,1,0,1,NA,NA,NA,NA,0,0,11.1045529315239,11.7269391122666,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,HET,4,0,0,1,HET,4,2.64443858946784,2.52504480703685,2.76715586608218,2.56702636615906,1.53019969820308,2.2148438480477,0.318037381881654,0.329180887672915,0.39414299651547,1,38.8508891928865
WGD,YDL079C.YMR139W,YDL079C,YMR139W,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,1,2,PCA(18467557);PCA(22615397),1,1,1,1,0,0,NA,NA,NA,NA,NA,NA,38149,NA,NA,0,0,10.4739982127738,12.2868047864538,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,HM,2,0,1,0,HM,2,2.30535136944662,2.81690383937566,2.38560627359831,2.31597034545692,1.27875360095283,1.85247999363686,0.411219662053745,0.276388287182945,0.320441463505476,1,47.410358565737
WGD,YDL131W.YDL182W,YDL131W,YDL182W,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,PCA(18467557),NA,NA,NA,NA,1,2,PCA(18467557);PCA(22615397),1,1,1,1,1,3,Affinity Capture-MS(16554755);PCA(18467557);PCA(22615397),1,1,1,1,59496,52133,60477,49336,1,1,14.5661720279319,13.9182312141761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,HM&HET,6,1,1,1,HM&HET,6,3.36958689073634,3.28869626059026,3.82125143154594,3.56336240948661,2.6159500516564,2.8998205024271,0.583694552966556,0.649731504867144,0.672659648408258,1,88.2618510158014
WGD,YDL134C.YDL188C,YDL134C,YDL188C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,1,1,Affinity Capture-MS(11805837),0,1,0,1,NA,NA,NA,NA,0,0,11.3120960802745,11.5563971940462,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,HET,4,0,0,1,HET,4,2.92685670894969,3.05115252244738,2.26007138798507,2.14612803567824,1.87621784059164,1.72263392253381,0.501668131717151,0.258865330154125,0.286611709591952,1,89.1534391534392
WGD,YDL214C.YNL183C,YDL214C,YNL183C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,1,2,Biochemical Activity(18621925);Biochemical Activity(18980262),1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,11.0972128164966,12.2651119819803,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,HM,2,0,1,0,HM,2,1.04139268515823,1.7160033436348,2.62531245096167,2.75358305889291,0.193124598354462,1.61278385671974,0.244459615655867,0.388410175451062,0.11241444362961,1,36.9928400954654
WGD,YDL222C.YNL194C,YDL222C,YNL194C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,PCA(18467557),1,1,1,1,0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,82735,NA,NA,NA,1,NA,14.6180190199819,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,HM,2,1,0,0,HM,2,1.11394335230684,1,1.41497334797082,0.845098040014257,0.898725181589494,0.456366033129043,0.169209430009787,0.14742592907657,0.639712379715872,1,51.5625
WGD,YDL229W.YNL209W,YDL229W,YNL209W,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,1,2,Affinity Capture-MS(19536198),0,1,0,1,NA,NA,NA,NA,0,NA,6.67180106887287,15.9489138005336,3gl1_1,NA,NA,NA,NA,0,NA,NA,NA,NA,0,0,HET,4,0,0,1,HET,4,4.26420371203923,3.90308998699194,4.41141766153907,4.13497354000592,3.41747169320329,3.6307328928172,0.748292408013114,0.833653231208322,0.431511860376913,1,99.3485342019544
WGD,YDR096W.YER169W,YDR096W,YER169W,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,Two-hybrid(21680636),1,1,0,0,0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,6.91906028638337,11.2857244945871,NA,"3opt_1,3opw_1",NA,NA,NA,NA,0,NA,NA,0,1,0,HM,2,1,0,0,HM,2,2.31175386105575,2.45788189673399,2.50785587169583,2.91960102378411,1.46834733041216,1.41329976408125,0.302140925865085,0.450507960447618,0.201007322080617,1,36.1396303901437
WGD,YDR132C.YLR108C,YDR132C,YLR108C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,Two-hybrid(18719252),NA,NA,NA,NA,1,2,Two-hybrid(11283351);Two-hybrid(18719252),1,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,11.669955983133,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,HM,3,1,1,0,HM,3,1.92427928606188,1.83884909073726,1.32221929473392,1.78532983501077,0.635483746814912,1.02530586526477,0.248410530084293,NA,0.441484389918369,1,41.7153996101365
WGD,YDR146C.YLR131C,YDR146C,YLR131C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,1,1,Two-hybrid(22875988),1,1,0,1,0,0,NA,0,0,0,0,NA,NA,NA,NA,0,NA,11.600840918027,NA,"1ncs_1,1zfd_1",NA,NA,NA,NA,0,NA,NA,0,0,0,1,HM,2,0,1,0,HM,2,1.81954393554187,1.53147891704226,2.51982799377572,2.56702636615906,0.81690383937566,0.933993163831242,NA,0.329180887672915,0.352769324950329,1,35.1674641148325
