orf	med	prey	homo	ppi	interaction	D	M	R	type_para	remove_MatA	comp_list	n.study	n.HM	HM.Kim	HM.bg.kim	HM.bg.kim.S	HM.PCA	HM.bg.kim.S.PCA
YDR049W	NA	NA	NA	NA	NA	NA	NA	NA	ssd-successiv	NA	Affinity Capture-Western(23468520);Two-hybrid(23468520)	2	2	0	1	1	NA	1
YDR050C	NA	NA	NA	NA	NA	NA	NA	NA	S	NA	Co-crystal Structure(18439027);Co-crystal Structure(22949845);Reconstituted Complex(18300228);Reconstituted Complex(18439027)	4	4	0	1	1	NA	1
YDR054C	NA	NA	NA	NA	NA	NA	NA	NA	ssd-successiv	NA	Affinity Capture-Western(12861024);Affinity Capture-Western(7929378);Biochemical Activity(10213692);Biochemical Activity(12861024);Biochemical Activity(13678584);Biochemical Activity(14747994);Biochemical Activity(17114057);Biochemical Activity(17562869);Biochemical Activity(20194622);Biochemical Activity(21453497);Biochemical Activity(7862115);Biochemical Activity(8383676);Reconstituted Complex(7929378)	13	13	0	1	1	NA	1
YDR069C	NA	NA	NA	NA	NA	NA	NA	NA	wgd	NA	PCA(17513562)	1	0	0	0	0	NA	0
YDR074W	NA	NA	NA	NA	NA	NA	NA	NA	ssd	NA	Affinity Capture-MS(16554755);Two-hybrid(9194697)	2	1	NA	1	1	1	1
YDR079C-A	NA	NA	NA	NA	NA	NA	NA	NA	S	NA	Reconstituted Complex(19172752);Reconstituted Complex(19897425)	2	1	0	1	1	NA	1
YDR083W	NA	NA	NA	NA	NA	NA	NA	NA	S	NA	Affinity Capture-MS(14759368)	1	1	0	1	1	NA	1
YDR086C	NA	NA	NA	NA	NA	NA	NA	NA	S	NA	PCA(16093310)	1	0	0	0	0	NA	0
YDR091C	NA	NA	NA	NA	NA	NA	NA	NA	ssd-successiv	NA	Affinity Capture-MS(14759368)	1	1	NA	1	1	NA	1
YDR099W	NA	NA	NA	NA	NA	NA	NA	NA	wgd	NA	Affinity Capture-MS(16554755);Reconstituted Complex(20384366);Two-hybrid(10688190);Two-hybrid(11931638)	4	2	0	1	1	1	1
YDR110W	NA	NA	NA	NA	NA	NA	NA	NA	ssd-successiv	NA	Affinity Capture-MS(17043313);Two-hybrid(14576157);Two-hybrid(26063576);Two-hybrid(26951198)	4	3	0	1	1	NA	1
YDR126W	NA	NA	NA	NA	NA	NA	NA	NA	ssd-successiv	NA	Affinity Capture-Western(26224664)	1	1	0	1	1	NA	1
YDR128W	NA	NA	NA	NA	NA	NA	NA	NA	ssd-successiv	NA	Affinity Capture-MS(11805837)	1	0	0	0	0	NA	0
YDR129C	NA	NA	NA	NA	NA	NA	NA	NA	S	NA	Affinity Capture-MS(11805837);PCA(18467557)	2	0	NA	0	0	NA	0
YDR130C	NA	NA	NA	NA	NA	NA	NA	NA	S	NA	Affinity Capture-Western(17804403);Protein-peptide(11967834);Two-hybrid(11931638)	3	3	0	1	1	NA	1
YDR131C	NA	NA	NA	NA	NA	NA	NA	NA	ssd	NA	Affinity Capture-MS(11805837)	1	0	0	0	0	NA	0
YDR132C	NA	NA	NA	NA	NA	NA	NA	NA	wgd	NA	Two-hybrid(10688190);Two-hybrid(18719252)	2	1	0	1	1	NA	1
YDR137W	NA	NA	NA	NA	NA	NA	NA	NA	S	NA	Affinity Capture-MS(16554755)	1	0	0	0	0	NA	0
YDR145W	NA	NA	NA	NA	NA	NA	NA	NA	ssd-successiv	NA	Affinity Capture-MS(10788514);Affinity Capture-MS(12052880);Affinity Capture-MS(16554755);Affinity Capture-MS(21734642)	4	2	0	1	1	NA	1
YDR155C	NA	NA	NA	NA	NA	NA	NA	NA	ssd	NA	Affinity Capture-MS(16554755);Affinity Capture-MS(22940862)	2	1	1	1	1	NA	1
YDR156W	NA	NA	NA	NA	NA	NA	NA	NA	S	NA	Affinity Capture-MS(16554755);PCA(18467557)	2	1	NA	1	1	NA	1
YDR159W	NA	NA	NA	NA	NA	NA	NA	NA	S	NA	Affinity Capture-MS(17922018);Affinity Capture-Western(19328066);Two-hybrid(22875988)	3	1	0	1	1	NA	1
YDR162C	NA	NA	NA	NA	NA	NA	NA	NA	ssd-successiv	NA	PCA(18467557);PCA(21118957);Two-hybrid(11283351)	3	0	0	0	0	NA	0
YDR168W	NA	NA	NA	NA	NA	NA	NA	NA	ssd-successiv	NA	Affinity Capture-MS(16554755)	1	0	0	0	0	NA	0
YDR171W	NA	NA	NA	NA	NA	NA	NA	NA	ssd	NA	Affinity Capture-MS(16554755);Protein-peptide(11967834);Reconstituted Complex(8576246);Two-hybrid(18719252);Two-hybrid(8576246)	5	4	1	1	1	NA	1
YDR173C	NA	NA	NA	NA	NA	NA	NA	NA	ssd-successiv	NA	Affinity Capture-MS(22940862);Two-hybrid(10632874)	2	1	0	1	1	NA	1
YDR174W	NA	NA	NA	NA	NA	NA	NA	NA	ssd-successiv	NA	Affinity Capture-MS(16554755);Affinity Capture-Western(27860073);Reconstituted Complex(27860073);Two-hybrid(18719252)	4	3	NA	1	1	NA	1
YDR177W	NA	NA	NA	NA	NA	NA	NA	NA	ssd-successiv	NA	Biochemical Activity(14747994)	1	1	NA	1	1	NA	1
YDR180W	NA	NA	NA	NA	NA	NA	NA	NA	ssd-successiv	NA	Affinity Capture-MS(23499533);Two-hybrid(22875988)	2	1	0	1	1	NA	1
YDR188W	NA	NA	NA	NA	NA	NA	NA	NA	ssd-successiv	NA	Affinity Capture-MS(18511909)	1	0	0	0	0	NA	0
YDR190C	NA	NA	NA	NA	NA	NA	NA	NA	ssd	NA	Affinity Capture-MS(16554755);Affinity Capture-MS(26831523);Reconstituted Complex(28591576);Two-hybrid(18268104)	4	2	NA	1	1	NA	1
YDR192C	NA	NA	NA	NA	NA	NA	NA	NA	ssd-successiv	NA	Affinity Capture-MS(18046405);Reconstituted Complex(18046405)	2	0	0	0	0	NA	0
YDR196C	NA	NA	NA	NA	NA	NA	NA	NA	S	NA	Reconstituted Complex(23789928);Two-hybrid(23789928)	2	0	0	0	0	NA	0
YDR207C	NA	NA	NA	NA	NA	NA	NA	NA	ssd-successiv	NA	Affinity Capture-MS(16314178)	1	1	0	1	1	NA	1
YDR211W	NA	NA	NA	NA	NA	NA	NA	NA	ssd	NA	Affinity Capture-MS(14759368)	1	1	1	1	1	NA	1
YDR214W	NA	NA	NA	NA	NA	NA	NA	NA	ssd	NA	Affinity Capture-Western(24462205);Affinity Capture-Western(24614167)	2	1	0	1	1	1	1
YDR218C	NA	NA	NA	NA	NA	NA	NA	NA	ssd-successiv	NA	Two-hybrid(8885406)	1	1	0	1	1	NA	1
YDR225W	NA	NA	NA	NA	NA	NA	NA	NA	ssd-successiv	NA	Affinity Capture-MS(11805837);Affinity Capture-Western(19782029);Affinity Capture-Western(21111233);Reconstituted Complex(21111233);Reconstituted Complex(27601672)	5	2	0	1	1	NA	1
YDR228C	NA	NA	NA	NA	NA	NA	NA	NA	ssd-successiv	NA	Two-hybrid(9199303)	1	1	0	1	1	NA	1
YDR229W	NA	NA	NA	NA	NA	NA	NA	NA	S	NA	Two-hybrid(22875988)	1	0	1	1	1	NA	1
YDR232W	NA	NA	NA	NA	NA	NA	NA	NA	ssd-successiv	NA	Affinity Capture-MS(22940862)	1	1	0	1	1	NA	1
YDR233C	NA	NA	NA	NA	NA	NA	NA	NA	wgd	NA	Affinity Capture-MS(22940862);Affinity Capture-MS(27129769);Affinity Capture-Western(27129769)	3	1	0	1	1	1	1
YDR235W	NA	NA	NA	NA	NA	NA	NA	NA	ssd	NA	Affinity Capture-MS(29051543)	1	1	0	1	1	NA	1
YDR243C	NA	NA	NA	NA	NA	NA	NA	NA	ssd	NA	Co-crystal Structure(25303995)	1	1	0	1	1	NA	1
YDR244W	NA	NA	NA	NA	NA	NA	NA	NA	ssd	NA	PCA(12876220);Two-hybrid(9312008)	2	1	0	1	1	0	1
YDR245W	NA	NA	NA	NA	NA	NA	NA	NA	ssd	NA	Affinity Capture-MS(22940862)	1	0	0	0	0	0	0
YDR251W	NA	NA	NA	NA	NA	NA	NA	NA	ssd_wgd	NA	Two-hybrid(22875988)	1	0	0	0	0	NA	0
YDR254W	NA	NA	NA	NA	NA	NA	NA	NA	S	NA	Affinity Capture-MS(16554755);Affinity Capture-MS(22561346);Reconstituted Complex(24075991);Reconstituted Complex(24311582);Two-hybrid(17634282)	5	1	0	1	1	NA	1
YDR259C	NA	NA	NA	NA	NA	NA	NA	NA	wgd	NA	Two-hybrid(11283351);Two-hybrid(22875988)	2	0	0	0	0	NA	0
YDR261W-A	NA	NA	NA	NA	NA	NA	NA	NA	ssd-successiv	NA	Two-hybrid(11283351)	1	1	NA	1	1	NA	1
YDR272W	NA	NA	NA	NA	NA	NA	NA	NA	wgd	NA	Affinity Capture-MS(16554755)	1	0	0	0	0	0	0
YDR276C	NA	NA	NA	NA	NA	NA	NA	NA	ssd	NA	PCA(16093310)	1	0	NA	0	0	NA	0
YDR280W	NA	NA	NA	NA	NA	NA	NA	NA	S	NA	Affinity Capture-MS(14759368);Affinity Capture-MS(16554755)	2	1	0	1	1	NA	1
YDR295C	NA	NA	NA	NA	NA	NA	NA	NA	ssd-successiv	NA	Two-hybrid(11087867);Two-hybrid(22875988)	2	1	0	1	1	NA	1
YDR297W	NA	NA	NA	NA	NA	NA	NA	NA	ssd-successiv	NA	PCA(16093310);PCA(18467557)	2	0	0	0	0	NA	0
YDR307W	NA	NA	NA	NA	NA	NA	NA	NA	ssd-successiv	NA	PCA(16093310)	1	0	0	0	0	NA	0
YDR309C	NA	NA	NA	NA	NA	NA	NA	NA	wgd	NA	Two-hybrid(11489916)	1	0	0	0	0	NA	0
YDR312W	NA	NA	NA	NA	NA	NA	NA	NA	wgd	NA	Two-hybrid(25877921)	1	0	0	0	0	NA	0
YDR316W	NA	NA	NA	NA	NA	NA	NA	NA	S	NA	Affinity Capture-MS(22940862)	1	1	0	1	1	NA	1
YDR320C-A	NA	NA	NA	NA	NA	NA	NA	NA	S	NA	FRET(24930965);Two-hybrid(22875988)	2	1	NA	1	1	NA	1
YDR322W	NA	NA	NA	NA	NA	NA	NA	NA	ssd-successiv	NA	Affinity Capture-MS(16554755)	1	0	0	0	0	NA	0
YDR323C	NA	NA	NA	NA	NA	NA	NA	NA	ssd-successiv	NA	Two-hybrid(22875988)	1	0	0	0	0	NA	0
YDR326C	NA	NA	NA	NA	NA	NA	NA	NA	wgd	NA	Two-hybrid(22875988)	1	0	NA	0	0	NA	0
YDR328C	NA	NA	NA	NA	NA	NA	NA	NA	S	NA	Affinity Capture-MS(11805837);Affinity Capture-MS(16432255);Affinity Capture-Western(19073600);Reconstituted Complex(10352012);Reconstituted Complex(14747994);Reconstituted Complex(19073600);Two-hybrid(10688190);Two-hybrid(19073600)	8	4	0	1	1	NA	1
YDR333C	NA	NA	NA	NA	NA	NA	NA	NA	S	NA	Affinity Capture-MS(28298488)	1	1	0	1	1	NA	1
YDR334W	NA	NA	NA	NA	NA	NA	NA	NA	ssd-successiv	NA	Affinity Capture-MS(14690608);Affinity Capture-MS(15045029);Affinity Capture-MS(16554755);Affinity Capture-Western(15045029)	4	0	0	0	0	NA	0
YDR335W	NA	NA	NA	NA	NA	NA	NA	NA	S	NA	Two-hybrid(18719252)	1	0	0	0	0	NA	0
YDR337W	NA	NA	NA	NA	NA	NA	NA	NA	ssd-successiv	NA	Affinity Capture-MS(16554755)	1	0	0	0	0	NA	0
YDR342C	NA	NA	NA	NA	NA	NA	NA	NA	wgd	NA	PCA(16093310)	1	0	0	0	0	NA	0
YDR347W	NA	NA	NA	NA	NA	NA	NA	NA	ssd	NA	Affinity Capture-MS(16554755)	1	0	NA	0	0	NA	0
YDR353W	NA	NA	NA	NA	NA	NA	NA	NA	wgd	NA	Co-crystal Structure(18930846);Two-hybrid(18719252)	2	1	0	1	1	1	1
YDR361C	NA	NA	NA	NA	NA	NA	NA	NA	S	NA	Affinity Capture-MS(14759368);Two-hybrid(18719252)	2	1	1	1	1	NA	1
YDR372C	NA	NA	NA	NA	NA	NA	NA	NA	S	NA	Co-crystal Structure(18410729)	1	1	0	1	1	NA	1
YDR375C	NA	NA	NA	NA	NA	NA	NA	NA	ssd-successiv	NA	Affinity Capture-MS(22940862)	1	1	0	1	1	NA	1
YDR380W	NA	NA	NA	NA	NA	NA	NA	NA	ssd-successiv	NA	Affinity Capture-MS(22940862)	1	1	0	1	1	NA	1
YDR382W	NA	NA	NA	NA	NA	NA	NA	NA	ssd	NA	Affinity Capture-Western(17040491)	1	1	NA	1	1	1	1
YDR384C	NA	NA	NA	NA	NA	NA	NA	NA	ssd	NA	FRET(22579979)	1	1	NA	1	1	NA	1
YDR390C	NA	NA	NA	NA	NA	NA	NA	NA	ssd-successiv	NA	Affinity Capture-Western(7629121)	1	1	0	1	1	NA	1
YDR392W	NA	NA	NA	NA	NA	NA	NA	NA	S	NA	Affinity Capture-MS(16554755)	1	0	0	0	0	NA	0
YDR395W	NA	NA	NA	NA	NA	NA	NA	NA	ssd-successiv	NA	Affinity Capture-MS(11805837)	1	0	0	0	0	NA	0
YDR404C	NA	NA	NA	NA	NA	NA	NA	NA	ssd	NA	Affinity Capture-Western(24358479)	1	1	0	1	1	NA	1
YDR405W	NA	NA	NA	NA	NA	NA	NA	NA	S	NA	Affinity Capture-MS(16554755)	1	0	0	0	0	NA	0
YDR407C	NA	NA	NA	NA	NA	NA	NA	NA	S	NA	Affinity Capture-MS(22940862)	1	1	NA	1	1	NA	1
YDR427W	NA	NA	NA	NA	NA	NA	NA	NA	S	NA	Affinity Capture-MS(16554755);PCA(18467557);Two-hybrid(11742986)	3	0	0	0	0	NA	0
YDR429C	NA	NA	NA	NA	NA	NA	NA	NA	ssd-successiv	NA	Affinity Capture-MS(14759368);Affinity Capture-MS(16554755);Reconstituted Complex(9660829);Two-hybrid(9660829)	4	1	NA	1	1	NA	1
YDR432W	NA	NA	NA	NA	NA	NA	NA	NA	ssd-successiv	NA	Affinity Capture-MS(14759368);Affinity Capture-MS(18077427);Affinity Capture-Western(18077427);Affinity Capture-Western(19454603);Affinity Capture-Western(20494970);Far Western(23348965);Reconstituted Complex(24100011);Reconstituted Complex(30004689);Two-hybrid(23348965);Two-hybrid(23918811);Two-hybrid(24100011)	11	9	NA	1	1	NA	1
YDR436W	NA	NA	NA	NA	NA	NA	NA	NA	ssd_wgd	NA	Affinity Capture-MS(11805837)	1	0	0	0	0	0	0
YDR439W	NA	NA	NA	NA	NA	NA	NA	NA	ssd-successiv	NA	Affinity Capture-MS(17043313);Two-hybrid(17634282)	2	0	0	0	0	NA	0
YDR446W	NA	NA	NA	NA	NA	NA	NA	NA	ssd-successiv	NA	Two-hybrid(11283351)	1	0	0	0	0	NA	0
YDR449C	NA	NA	NA	NA	NA	NA	NA	NA	ssd-successiv	NA	Affinity Capture-MS(12150911);Affinity Capture-MS(16554755);Two-hybrid(18725399);Two-hybrid(20884785)	4	3	0	1	1	NA	1
YDR459C	NA	NA	NA	NA	NA	NA	NA	NA	ssd-successiv	NA	PCA(16093310)	1	0	0	0	0	NA	0
YDR460W	NA	NA	NA	NA	NA	NA	NA	NA	S	NA	Affinity Capture-MS(11805837);Affinity Capture-MS(16554755)	2	0	0	0	0	NA	0
YDR462W	NA	NA	NA	NA	NA	NA	NA	NA	S	NA	Affinity Capture-MS(16554755)	1	0	0	0	0	NA	0
YDR463W	NA	NA	NA	NA	NA	NA	NA	NA	wgd	NA	Affinity Capture-MS(16554755)	1	0	0	0	0	0	0
YDR470C	NA	NA	NA	NA	NA	NA	NA	NA	S	NA	Affinity Capture-Western(19237599)	1	1	0	1	1	NA	1
YDR472W	NA	NA	NA	NA	NA	NA	NA	NA	S	NA	Affinity Capture-MS(16554755);Two-hybrid(17027922)	2	1	0	1	1	NA	1
YDR473C	NA	NA	NA	NA	NA	NA	NA	NA	S	NA	Affinity Capture-MS(14759368);Affinity Capture-MS(16554755);Two-hybrid(10696880);Two-hybrid(11283351);Two-hybrid(9826507)	5	2	0	1	1	NA	1
YDR476C	NA	NA	NA	NA	NA	NA	NA	NA	S	NA	Two-hybrid(18719252)	1	0	0	0	0	NA	0
YDR480W	NA	NA	NA	NA	NA	NA	NA	NA	ssd-successiv	NA	Affinity Capture-MS(11805837);Two-hybrid(18719252)	2	1	0	1	1	NA	1
YDR489W	NA	NA	NA	NA	NA	NA	NA	NA	S	NA	Affinity Capture-MS(16531994);Affinity Capture-Western(19913425);Affinity Capture-Western(23499531)	3	3	0	1	1	NA	1
YDR490C	NA	NA	NA	NA	NA	NA	NA	NA	ssd_wgd	NA	PCA(21118957)	1	0	0	0	0	0	0
YDR501W	NA	NA	NA	NA	NA	NA	NA	NA	wgd	NA	PCA(18467557)	1	0	0	0	0	NA	0
YDR502C	NA	NA	NA	NA	NA	NA	NA	NA	wgd	NA	Affinity Capture-MS(16554755);Two-hybrid(18719252)	2	1	NA	1	1	1	1
YDR507C	NA	NA	NA	NA	NA	NA	NA	NA	wgd	NA	Affinity Capture-MS(16554755);Affinity Capture-Western(12058072);PCA(21118957);Two-hybrid(22875988)	4	1	1	1	1	NA	1
YDR508C	NA	NA	NA	NA	NA	NA	NA	NA	wgd	NA	PCA(16093310)	1	0	NA	0	0	1	1
YDR510W	NA	NA	NA	NA	NA	NA	NA	NA	S	NA	Two-hybrid(10688190);Two-hybrid(11283351);Two-hybrid(18719252);Two-hybrid(23034805)	4	2	0	1	1	NA	1
YDR513W	NA	NA	NA	NA	NA	NA	NA	NA	wgd	NA	Affinity Capture-MS(22940862)	1	1	0	1	1	NA	1
YDR520C	NA	NA	NA	NA	NA	NA	NA	NA	ssd-successiv	NA	Protein-peptide(11967834);Two-hybrid(18719252)	2	2	0	1	1	NA	1
YEL002C	NA	NA	NA	NA	NA	NA	NA	NA	S	NA	PCA(16093310);PCA(16096345);PCA(18467557)	3	1	0	1	1	NA	1
YEL003W	NA	NA	NA	NA	NA	NA	NA	NA	S	NA	Affinity Capture-MS(16554755);Two-hybrid(22875988)	2	0	0	0	0	NA	0
YEL009C	NA	NA	NA	NA	NA	NA	NA	NA	ssd-successiv	NA	Co-crystal Structure(20027625);Co-crystal Structure(21045134);Co-crystal Structure(23116373);Co-crystal Structure(28230348);FRET(23661758);Protein-peptide(19331323);Reconstituted Complex(22856882);Reconstituted Complex(26262433);Reconstituted Complex(3678204)	9	9	0	1	1	NA	1
YEL012W	NA	NA	NA	NA	NA	NA	NA	NA	ssd-successiv	NA	Biochemical Activity(14747994);Biochemical Activity(1869573)	2	2	0	1	1	NA	1
YEL015W	NA	NA	NA	NA	NA	NA	NA	NA	ssd-successiv	NA	Affinity Capture-MS(16554755);Affinity Capture-MS(22940862);PCA(18467557);Protein-peptide(11967834);Reconstituted Complex(20832728);Two-hybrid(10900456);Two-hybrid(11283351);Two-hybrid(17984320)	8	5	0	1	1	NA	1
YEL017C-A	NA	NA	NA	NA	NA	NA	NA	NA	wgd	NA	PCA(16093310)	1	0	0	0	0	NA	0
YEL017W	NA	NA	NA	NA	NA	NA	NA	NA	S	NA	PCA(18467557);Two-hybrid(11283351)	2	2	0	1	1	NA	1
YEL020C	NA	NA	NA	NA	NA	NA	NA	NA	ssd-successiv	NA	Two-hybrid(18719252)	1	1	0	1	1	NA	1
YEL021W	NA	NA	NA	NA	NA	NA	NA	NA	S	NA	Co-crystal Structure(19435314);Two-hybrid(10688190)	2	2	0	1	1	NA	1
YEL023C	NA	NA	NA	NA	NA	NA	NA	NA	S	NA	Affinity Capture-MS(16554755)	1	0	0	0	0	NA	0
YEL032W	NA	NA	NA	NA	NA	NA	NA	NA	ssd-successiv	NA	Affinity Capture-Western(8756666);Affinity Capture-Western(9315644);Two-hybrid(8756666);Two-hybrid(9315644)	4	2	NA	1	1	NA	1
YEL034W	NA	NA	NA	NA	NA	NA	NA	NA	wgd	NA	Affinity Capture-MS(22945904);Reconstituted Complex(19120453)	2	2	0	1	1	NA	1
YEL047C	NA	NA	NA	NA	NA	NA	NA	NA	wgd	NA	Affinity Capture-MS(16554755)	1	0	0	0	0	NA	0
YEL052W	NA	NA	NA	NA	NA	NA	NA	NA	S	NA	Affinity Capture-MS(22940862)	1	1	0	1	1	NA	1
YEL056W	NA	NA	NA	NA	NA	NA	NA	NA	ssd-successiv	NA	Affinity Capture-MS(16554755);Affinity Capture-MS(17880717);Two-hybrid(18719252)	3	1	0	1	1	NA	1
YER009W	NA	NA	NA	NA	NA	NA	NA	NA	S	NA	Two-hybrid(18719252)	1	1	NA	1	1	NA	1
YER012W	NA	NA	NA	NA	NA	NA	NA	NA	ssd-successiv	NA	Affinity Capture-MS(11029046);Affinity Capture-MS(11805837);Affinity Capture-MS(15253422);Affinity Capture-MS(16554755);Affinity Capture-MS(22940862);Affinity Capture-Western(20516210);Two-hybrid(11595789)	7	3	0	1	1	NA	1
YER013W	NA	NA	NA	NA	NA	NA	NA	NA	ssd-successiv	NA	Affinity Capture-MS(20089683)	1	1	0	1	1	NA	1
YER019C-A	NA	NA	NA	NA	NA	NA	NA	NA	wgd	NA	PCA(16096345)	1	0	0	0	0	NA	0
YER021W	NA	NA	NA	NA	NA	NA	NA	NA	ssd-successiv	NA	Affinity Capture-MS(16554755);Affinity Capture-MS(22940862)	2	0	NA	0	0	NA	0
YER022W	NA	NA	NA	NA	NA	NA	NA	NA	ssd-successiv	NA	Affinity Capture-MS(14759368);Affinity Capture-MS(16554755);Affinity Capture-MS(28575439)	3	2	0	1	1	NA	1
YER044C	NA	NA	NA	NA	NA	NA	NA	NA	S	NA	Affinity Capture-Western(15995173);PCA(16300994);Two-hybrid(15995173)	3	2	0	1	1	NA	1
YER049W	NA	NA	NA	NA	NA	NA	NA	NA	S	NA	Affinity Capture-MS(14759368);Affinity Capture-MS(16554755)	2	1	NA	1	1	NA	1
YER052C	NA	NA	NA	NA	NA	NA	NA	NA	S	NA	Two-hybrid(18719252)	1	1	1	1	1	NA	1
YER063W	NA	NA	NA	NA	NA	NA	NA	NA	S	NA	PCA(18467557)	1	1	0	1	1	NA	1
YER069W	NA	NA	NA	NA	NA	NA	NA	NA	S	NA	Affinity Capture-MS(16554755)	1	0	0	0	0	NA	0
YER070W	NA	NA	NA	NA	NA	NA	NA	NA	wgd	NA	Two-hybrid(9774971)	1	1	NA	1	1	NA	1
YER078C	NA	NA	NA	NA	NA	NA	NA	NA	ssd-successiv	NA	Affinity Capture-MS(22940862)	1	1	NA	1	1	NA	1
YER081W	NA	NA	NA	NA	NA	NA	NA	NA	wgd	NA	Two-hybrid(11283351);Two-hybrid(18719252)	2	2	0	1	1	1	1
YER083C	NA	NA	NA	NA	NA	NA	NA	NA	S	NA	Co-crystal Structure(21719644)	1	0	0	0	0	NA	0
YER091C	NA	NA	NA	NA	NA	NA	NA	NA	S	NA	Affinity Capture-MS(16554755)	1	0	NA	0	0	NA	0
YER093C	NA	NA	NA	NA	NA	NA	NA	NA	ssd-successiv	NA	Affinity Capture-MS(22940862);Affinity Capture-Western(16002396);Two-hybrid(22875988)	3	1	NA	1	1	NA	1
YER110C	NA	NA	NA	NA	NA	NA	NA	NA	ssd-successiv	NA	Affinity Capture-MS(16554755)	1	0	1	1	1	NA	1
YER112W	NA	NA	NA	NA	NA	NA	NA	NA	ssd-successiv	NA	Affinity Capture-MS(11805837);Affinity Capture-MS(16554755);PCA(18467557);Reconstituted Complex(19345193);Two-hybrid(10428970);Two-hybrid(10900456)	6	2	0	1	1	NA	1
YER113C	NA	NA	NA	NA	NA	NA	NA	NA	ssd	NA	PCA(18467557)	1	0	0	0	0	1	1
YER129W	NA	NA	NA	NA	NA	NA	NA	NA	ssd-successiv	NA	Affinity Capture-MS(16554755);Biochemical Activity(27524664);Biochemical Activity(9341678)	3	2	0	1	1	NA	1
YER131W	NA	NA	NA	NA	NA	NA	NA	NA	wgd	NA	Affinity Capture-MS(16554755);Two-hybrid(10688190)	2	0	0	0	0	NA	0
YER133W	NA	NA	NA	NA	NA	NA	NA	NA	ssd-successiv	NA	Affinity Capture-MS(11805837);Affinity Capture-MS(16554755);Two-hybrid(10688190);Two-hybrid(17634282);Two-hybrid(18342605)	5	0	NA	0	0	NA	0
YER136W	NA	NA	NA	NA	NA	NA	NA	NA	ssd	NA	Affinity Capture-MS(11805837);PCA(18467557)	2	0	0	0	0	NA	0
YER141W	NA	NA	NA	NA	NA	NA	NA	NA	S	NA	Affinity Capture-Western(27998984);Affinity Capture-Western(30181213)	2	2	NA	1	1	NA	1
YER146W	NA	NA	NA	NA	NA	NA	NA	NA	ssd-successiv	NA	Affinity Capture-MS(16554755);Two-hybrid(10428970);Two-hybrid(10900456);Two-hybrid(18719252)	4	1	0	1	1	NA	1
YER148W	NA	NA	NA	NA	NA	NA	NA	NA	S	NA	Affinity Capture-MS(10788514);Affinity Capture-MS(12052880);Affinity Capture-Western(10788514);Affinity Capture-Western(14534318);Reconstituted Complex(17683121);Two-hybrid(14534318)	6	4	NA	1	1	NA	1
YER149C	NA	NA	NA	NA	NA	NA	NA	NA	S	NA	PCA(25547157);Reconstituted Complex(25547157);Two-hybrid(11087867);Two-hybrid(22875988)	4	1	0	1	1	NA	1
YER151C	NA	NA	NA	NA	NA	NA	NA	NA	ssd-successiv	NA	Affinity Capture-MS(16554755);Affinity Capture-MS(20508643);Affinity Capture-Western(20508643)	3	1	NA	1	1	NA	1
YER154W	NA	NA	NA	NA	NA	NA	NA	NA	S	NA	Affinity Capture-Western(19450532)	1	1	0	1	1	NA	1
YER165W	NA	NA	NA	NA	NA	NA	NA	NA	ssd-successiv	NA	Affinity Capture-Western(9199303);Reconstituted Complex(23793387)	2	1	0	1	1	NA	1
YER177W	NA	NA	NA	NA	NA	NA	NA	NA	wgd	NA	Affinity Capture-MS(16554755);Reconstituted Complex(20384366)	2	1	NA	1	1	1	1
YFL003C	NA	NA	NA	NA	NA	NA	NA	NA	ssd-successiv	NA	Two-hybrid(9374523)	1	1	0	1	1	NA	1
YFL008W	NA	NA	NA	NA	NA	NA	NA	NA	ssd-successiv	NA	Affinity Capture-MS(11805837);Affinity Capture-MS(16554755);Reconstituted Complex(15383284);Two-hybrid(11087867)	4	2	0	1	1	NA	1
YFL009W	NA	NA	NA	NA	NA	NA	NA	NA	ssd-successiv	NA	Affinity Capture-MS(11805837);Affinity Capture-Western(12582129);Biochemical Activity(14747994);Reconstituted Complex(17574027);Two-hybrid(12582129);Two-hybrid(18719252)	6	5	0	1	1	NA	1
YFL010C	NA	NA	NA	NA	NA	NA	NA	NA	S	NA	Reconstituted Complex(19345193)	1	1	0	1	1	NA	1
YFL013C	NA	NA	NA	NA	NA	NA	NA	NA	ssd-successiv	NA	Affinity Capture-MS(16554755);Affinity Capture-MS(20190278)	2	1	0	1	1	NA	1
YFL014W	NA	NA	NA	NA	NA	NA	NA	NA	S	NA	Affinity Capture-MS(16554755)	1	0	NA	0	0	NA	0
YFL034C-B	NA	NA	NA	NA	NA	NA	NA	NA	ssd	NA	Affinity Capture-MS(11805837)	1	0	0	0	0	NA	0
YFL034W	NA	NA	NA	NA	NA	NA	NA	NA	S	NA	Affinity Capture-MS(11805837)	1	0	NA	0	0	NA	0
YFL037W	NA	NA	NA	NA	NA	NA	NA	NA	ssd-successiv	NA	Two-hybrid(17634282)	1	0	0	0	0	NA	0
YFL040W	NA	NA	NA	NA	NA	NA	NA	NA	ssd	NA	PCA(16093310)	1	0	0	0	0	NA	0
YFL046W	NA	NA	NA	NA	NA	NA	NA	NA	S	NA	Two-hybrid(22875988)	1	0	0	0	0	NA	0
YFL058W	NA	NA	NA	NA	NA	NA	NA	NA	ssd-successiv	NA	Co-crystal Structure(23048037)	1	1	0	1	1	NA	1
